ignore	id	layer	type	porosity
81x81 uint16	'B14_sp4'	237	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	237	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	237	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	237	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	237	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	237	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	237	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	237	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	237	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	237	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	237	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	237	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	237	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	237	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	237	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp6'	237	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B17_80mi_sp1'	237	"Lack of fusion"	5.61000000000000
81x81 uint16	'B17_80mi_sp2'	237	"Lack of fusion"	11.7000000000000
81x81 uint16	'B17_80mi_sp3'	237	"Keyhole porosity"	6.79000000000000
81x81 uint16	'B17_80mi_sp4'	237	"Keyhole porosity"	2.19000000000000
81x81 uint16	'B17_80mi_sp5'	237	"Keyhole porosity"	4.50000000000000
81x81 uint16	'B17_80mi_sp6'	237	"Keyhole porosity"	3.19000000000000
81x81 uint16	'B10_sp1'	238	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	238	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	238	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	238	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	238	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	238	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	238	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	238	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	238	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	238	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	238	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	238	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	238	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	238	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	238	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	238	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	238	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	238	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	238	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	238	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	238	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	238	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	238	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	238	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	238	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	238	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	238	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	238	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	238	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	238	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	238	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	238	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	238	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	238	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	238	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	238	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	238	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	238	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	238	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	238	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	238	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	238	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	238	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	238	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	238	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	238	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	238	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	238	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	238	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	238	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	238	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	238	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	238	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	238	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	238	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	238	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	238	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	238	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	238	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	238	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	238	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	238	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	238	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp6'	238	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B10_sp1'	239	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	239	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	239	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	239	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	239	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	239	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	239	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	239	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	239	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	239	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	239	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	239	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	239	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	239	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	239	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	239	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	239	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	239	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	239	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	239	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	239	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	239	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	239	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	239	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	239	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	239	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	239	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	239	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	239	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	239	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	239	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	239	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	239	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	239	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	239	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	239	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	239	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	239	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	239	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	239	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	239	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	239	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	239	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	239	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	239	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	239	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	239	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	239	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	239	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	239	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	239	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	239	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	239	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	239	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	239	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	239	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	239	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	239	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	239	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	239	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	239	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	239	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	239	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp6'	239	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B17_80mi_sp1'	239	"Lack of fusion"	5.61000000000000
81x81 uint16	'B17_80mi_sp2'	239	"Lack of fusion"	11.7000000000000
81x81 uint16	'B17_80mi_sp3'	239	"Keyhole porosity"	6.79000000000000
81x81 uint16	'B17_80mi_sp4'	239	"Keyhole porosity"	2.19000000000000
81x81 uint16	'B17_80mi_sp5'	239	"Keyhole porosity"	4.50000000000000
81x81 uint16	'B17_80mi_sp6'	239	"Keyhole porosity"	3.19000000000000
81x81 uint16	'B10_sp1'	240	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	240	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	240	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	240	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	240	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	240	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	240	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	240	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	240	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	240	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	240	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	240	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	240	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	240	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	240	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	240	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	240	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	240	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	240	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	240	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	240	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	240	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	240	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	240	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	240	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	240	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	240	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	240	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	240	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	240	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	240	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	240	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	240	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	240	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	240	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	240	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	240	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	240	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	240	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	240	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	240	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	240	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	240	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	240	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	240	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	240	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	240	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	240	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	240	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	240	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	240	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	240	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	240	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	240	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	240	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	240	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	240	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	240	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	240	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	240	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	240	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	240	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	240	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp6'	240	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B10_sp1'	241	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	241	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	241	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	241	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	241	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	241	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	241	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	241	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	241	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	241	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	241	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	241	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	241	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	241	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	241	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	241	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	241	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	241	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	241	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	241	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	241	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	241	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	241	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	241	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	241	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	241	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	241	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	241	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	241	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	241	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	241	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	241	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	241	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	241	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	241	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	241	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	241	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	241	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	241	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	241	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	241	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	241	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	241	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	241	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	241	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	241	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	241	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	241	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	241	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	241	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	241	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	241	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	241	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	241	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	241	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	241	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	241	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	241	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	241	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	241	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	241	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	241	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	241	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp6'	241	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B17_80mi_sp1'	241	"Lack of fusion"	5.61000000000000
81x81 uint16	'B17_80mi_sp2'	241	"Lack of fusion"	11.7000000000000
81x81 uint16	'B17_80mi_sp3'	241	"Keyhole porosity"	6.79000000000000
81x81 uint16	'B17_80mi_sp4'	241	"Keyhole porosity"	2.19000000000000
81x81 uint16	'B17_80mi_sp5'	241	"Keyhole porosity"	4.50000000000000
81x81 uint16	'B17_80mi_sp6'	241	"Keyhole porosity"	3.19000000000000
81x81 uint16	'B10_sp1'	242	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	242	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	242	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	242	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	242	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	242	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	242	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	242	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	242	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	242	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	242	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	242	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	242	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	242	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	242	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	242	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	242	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	242	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	242	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	242	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	242	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	242	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	242	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	242	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	242	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	242	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	242	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	242	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	242	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	242	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	242	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	242	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	242	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	242	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	242	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	242	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	242	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	242	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	242	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	242	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	242	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	242	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	242	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	242	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	242	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	242	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	242	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	242	"Lack of fusion"	35.1000000000000
